Crawler,"Crawling date",position
BE_LIEGE,"10-08-2022 01:12:04",1
BE_NAMUR,"10-08-2022 01:12:05",1
BE_ATH,"10-08-2022 01:12:14",1
BE_WEST_FLANDERS,"10-08-2022 01:12:34",1
BE_EAST_FLANDERS,"10-08-2022 01:12:44",1
BE_LIMBURG,"10-08-2022 01:12:51",1
BE_ANTWERP,"10-08-2022 13:11:54",1
BE_LIEGE,"10-08-2022 13:12:08",1
BE_NAMUR,"10-08-2022 13:12:09",1
BE_ATH,"10-08-2022 13:12:12",1
BE_EAST_FLANDERS,"10-08-2022 13:12:40",1
BE_WEST_FLANDERS,"10-08-2022 13:12:43",1
BE_LIMBURG,"10-08-2022 13:13:02",1
BE_LIEGE,"11-08-2022 01:12:02",1
BE_NAMUR,"11-08-2022 01:12:06",1
BE_ANTWERP,"11-08-2022 01:12:09",1
BE_ATH,"11-08-2022 01:12:19",1
BE_WEST_FLANDERS,"11-08-2022 01:12:29",1
BE_EAST_FLANDERS,"11-08-2022 01:12:32",1
BE_LIMBURG,"11-08-2022 01:12:36",1
